time_s,topic,accel_mps2,gyro_radps
2.105566433,/uas1/imu/data_raw,9.826643249703489,0.0003867887319732244
2.114487707,/uas1/imu/data,9.826643249703489,0.00029076676579798256
2.125574061,/uas1/imu/data_raw,9.821183072409484,0.0003507844025769884
2.133656113,/uas1/imu/data,9.821183072409484,0.0005594647421480729
2.1459129,/uas1/imu/data_raw,9.824771189408757,0.0003177657839596168
2.153972029,/uas1/imu/data,9.824771189408757,0.00046038332876089804
2.165510759,/uas1/imu/data_raw,9.82431670326158,0.00035720219276876085
2.173466607,/uas1/imu/data,9.82431670326158,0.0003025172484614425
2.185245473,/uas1/imu/data_raw,9.825025555170582,0.0006576745589955181
2.194798573,/uas1/imu/data,9.825025555170582,0.0006036451689323184
2.205467415,/uas1/imu/data_raw,9.826856549918654,0.00037024893378899176
2.2135975,/uas1/imu/data,9.826856549918654,0.00044124655535415856
2.226097486,/uas1/imu/data_raw,9.825242008081435,0.00040675925312590937
2.233532874,/uas1/imu/data,9.825242008081435,0.0004220985747577713
2.24548105,/uas1/imu/data_raw,9.823955796119895,0.00032457160944492325
2.253550149,/uas1/imu/data,9.823955796119895,0.0003032920605306942
2.265024923,/uas1/imu/data_raw,9.825188053987134,0.00029316435869875353
2.273570999,/uas1/imu/data,9.825188053987134,0.00017085722227382826
2.285376315,/uas1/imu/data_raw,9.826356526359197,0.000443978452049063
2.294180423,/uas1/imu/data,9.826356526359197,0.0004832432931906257
2.305681521,/uas1/imu/data_raw,9.822270707940262,0.00048446778637246284
2.313589372,/uas1/imu/data,9.822270707940262,0.0003855338288290288
2.325064745,/uas1/imu/data_raw,9.820373568186819,0.0005556855012903826
2.33341116,/uas1/imu/data,9.820373568186819,0.00032430275193874537
2.345463157,/uas1/imu/data_raw,9.821247143173409,0.000571680909077878
2.354327602,/uas1/imu/data,9.821247143173409,0.0005621613352987121
2.365353711,/uas1/imu/data_raw,9.819726822481263,0.0005944539251089686
2.3735787,/uas1/imu/data,9.819726822481263,0.0005574771219205315
2.385619399,/uas1/imu/data_raw,9.819679859699592,0.0004829860220666958
2.394417264,/uas1/imu/data,9.819679859699592,0.0005795336657165
2.405647537,/uas1/imu/data_raw,9.819913582974975,0.00017081237017858367
2.413881284,/uas1/imu/data,9.819913582974975,0.0003120162922705484
2.426036227,/uas1/imu/data_raw,9.820513199279798,0.0003534341809736036
2.433786706,/uas1/imu/data,9.820513199279798,0.0003060294908395728
2.445617681,/uas1/imu/data_raw,9.820624888583122,0.0003791819149376779
2.454110377,/uas1/imu/data,9.820624888583122,0.0002969418564760354
2.46505342,/uas1/imu/data_raw,9.818301663509478,0.00017131821715228268
2.474189562,/uas1/imu/data,9.818301663509478,0.0003919292054049148
2.485588808,/uas1/imu/data_raw,9.819684713916605,0.00030440109899157924
2.49443019,/uas1/imu/data,9.819684713916605,0.0002610058522191705
2.505691355,/uas1/imu/data_raw,9.819896967946836,0.0004624188981324762
2.513590938,/uas1/imu/data,9.819896967946836,0.00021513788759758417
2.526025591,/uas1/imu/data_raw,9.816296087109006,0.0004030093743593209
2.533769561,/uas1/imu/data,9.816296087109006,0.0005111979044001241
2.545895721,/uas1/imu/data_raw,9.814922544772857,0.0005375555934813734
2.553872319,/uas1/imu/data,9.814922544772857,0.0004901683091056129
2.565619174,/uas1/imu/data_raw,9.8193403146733,0.0005187148003960502
2.574014924,/uas1/imu/data,9.8193403146733,0.0005540447452923158
2.585539626,/uas1/imu/data_raw,9.8186894120589,0.0004257193739133051
2.593875911,/uas1/imu/data,9.8186894120589,0.0002531170515168016
2.605675643,/uas1/imu/data_raw,9.8196723135841,0.0004935400568026601
2.613375335,/uas1/imu/data,9.8196723135841,0.0005881910059688737
2.625830101,/uas1/imu/data_raw,9.821712046386741,0.0005352752167010664
2.633471853,/uas1/imu/data,9.821712046386741,0.0005752599065795836
2.64540727,/uas1/imu/data_raw,9.821121204701054,0.0005723700072318424
2.653430065,/uas1/imu/data,9.821121204701054,0.0004948195296650593
2.66558753,/uas1/imu/data_raw,9.822051329442274,0.00023158637723442899
2.673565515,/uas1/imu/data,9.822051329442274,0.00023111200214377743
2.685417913,/uas1/imu/data_raw,9.824004389651677,0.000595873897753913
2.694389766,/uas1/imu/data,9.824004389651677,0.00046791977351960586
2.706051916,/uas1/imu/data_raw,9.82549773180362,0.0003119164337192202
2.714319828,/uas1/imu/data,9.82549773180362,0.0001368146201796628
2.726311979,/uas1/imu/data_raw,9.823127745873204,0.0006923441752900438
2.733537153,/uas1/imu/data,9.823127745873204,0.0004716506001805824
2.745945598,/uas1/imu/data_raw,9.821351481864161,0.0002727385835897929
2.753486752,/uas1/imu/data,9.821351481864161,0.0001284064018509607
2.765397707,/uas1/imu/data_raw,9.82143889192331,0.0006964153458676422
2.773349722,/uas1/imu/data,9.82143889192331,0.000462316686839277
2.785074357,/uas1/imu/data_raw,9.823683634998204,0.00026214843625580885
2.794191366,/uas1/imu/data,9.823683634998204,0.0001755909930938066
2.805611417,/uas1/imu/data_raw,9.8213526361221,0.0003107812356669473
2.813729521,/uas1/imu/data,9.8213526361221,0.00047866555542091485
2.82559067,/uas1/imu/data_raw,9.81938950025207,0.00048178463091231146
2.833590596,/uas1/imu/data,9.81938950025207,0.0002132220541413199
2.845624732,/uas1/imu/data_raw,9.821867950732997,0.0002492216597884678
2.853701018,/uas1/imu/data,9.821867950732997,0.0002950907348165712
2.865460214,/uas1/imu/data_raw,9.823600700879368,0.00025627008864519504
2.873693443,/uas1/imu/data,9.823600700879368,0.00018771889549181532
2.885471657,/uas1/imu/data_raw,9.821611150935242,0.000129575382353526
2.894681647,/uas1/imu/data,9.821611150935242,0.0002866122846106118
2.905552185,/uas1/imu/data_raw,9.82094941130452,0.00028308338791833005
2.913948653,/uas1/imu/data,9.82094941130452,0.00022708040866169956
2.925641888,/uas1/imu/data_raw,9.819149748811551,0.0004280989017757523
2.933450574,/uas1/imu/data,9.819149748811551,0.00039015086393858633
2.945714313,/uas1/imu/data_raw,9.81989336344786,0.0006390971795203014
2.95358322,/uas1/imu/data,9.81989336344786,0.00042631441905388514
2.96546582,/uas1/imu/data_raw,9.817994080042663,0.00034311327018660094
2.973677254,/uas1/imu/data,9.817994080042663,0.00027787048911179614
2.98556598,/uas1/imu/data_raw,9.818177669658821,0.0004858367973736408
2.994515848,/uas1/imu/data,9.818177669658821,0.00031467501307647756
3.005516984,/uas1/imu/data_raw,9.817978429474795,0.0003324381526010737
3.013706976,/uas1/imu/data,9.817978429474795,0.00022565755686951967
3.025728117,/uas1/imu/data_raw,9.818492602726598,0.00041902104529119365
3.033588982,/uas1/imu/data,9.818492602726598,0.00038673949245661703
3.045922943,/uas1/imu/data_raw,9.81883598082233,0.0005418272497161975
3.053632109,/uas1/imu/data,9.81883598082233,0.0004597898356113261
3.065407371,/uas1/imu/data_raw,9.815866894873375,0.000526604554075343
3.074726954,/uas1/imu/data,9.815866894873375,0.0005414005022003811
3.085691951,/uas1/imu/data_raw,9.816449724074019,0.00042841615558702025
3.09428673,/uas1/imu/data,9.816449724074019,0.0004632885885953567
3.105630763,/uas1/imu/data_raw,9.814733222817027,0.0005648719730804506
3.113580719,/uas1/imu/data,9.814733222817027,0.0003958282956185137
3.126112025,/uas1/imu/data_raw,9.814978143814999,0.000452669451346459
3.133659483,/uas1/imu/data,9.814978143814999,0.00031091009698369236
3.145575244,/uas1/imu/data_raw,9.814887294888445,0.00037550521060336265
3.15367279,/uas1/imu/data,9.814887294888445,0.000533695870188215
3.165428533,/uas1/imu/data_raw,9.813587831258427,0.00047404645818833243
3.174276598,/uas1/imu/data,9.813587831258427,0.0005477003494086954
3.18549694,/uas1/imu/data_raw,9.812283327969315,0.0004946758430096355
3.194384891,/uas1/imu/data,9.812283327969315,0.00020955180017167966
3.205576459,/uas1/imu/data_raw,9.811114220757101,0.0006683080736528773
3.213577711,/uas1/imu/data,9.811114220757101,0.0004186831073488507
3.227597938,/uas1/imu/data_raw,9.81137867651601,0.0004538994285447336
3.233701567,/uas1/imu/data,9.81137867651601,0.0002930498530163752
3.245409786,/uas1/imu/data_raw,9.81481435055439,0.0004995082671864007
3.253840898,/uas1/imu/data,9.81481435055439,0.00043174110874970626
3.265505689,/uas1/imu/data_raw,9.81368833793335,0.0002445712600325381
3.273737073,/uas1/imu/data,9.81368833793335,0.0002078204366495135
3.285394911,/uas1/imu/data_raw,9.812545495330044,0.00040609176744842526
3.294026837,/uas1/imu/data,9.812545495330044,0.00040448417495605364
3.305490408,/uas1/imu/data_raw,9.811275362962013,0.0002999324660113676
3.313558293,/uas1/imu/data,9.811275362962013,0.00032245735776866816
3.325700481,/uas1/imu/data_raw,9.814841611425518,0.00033570147170705405
3.333343536,/uas1/imu/data,9.814841611425518,0.00027446509176084236
3.345989137,/uas1/imu/data_raw,9.813693500951473,0.0002513619319212244
3.353918949,/uas1/imu/data,9.813693500951473,0.00024519329569866835
3.365468782,/uas1/imu/data_raw,9.813733075273845,0.00031634093606823803
3.373100935,/uas1/imu/data,9.813733075273845,0.0003274801157799128
3.385375996,/uas1/imu/data_raw,9.816892148142431,0.00017210547194160372
3.395282822,/uas1/imu/data,9.816892148142431,0.00025973740063308504
3.4053362,/uas1/imu/data_raw,9.812024594530698,0.00033987150578336473
3.413718124,/uas1/imu/data,9.812024594530698,0.00028834215743026747
3.425690626,/uas1/imu/data_raw,9.81624880200561,0.0004671788424177594
3.4333998,/uas1/imu/data,9.81624880200561,0.0003679518157138307
3.445828752,/uas1/imu/data_raw,9.812950416409551,0.00033388128391931504
3.453683264,/uas1/imu/data,9.812950416409551,0.0002712256121489932
3.46578556,/uas1/imu/data_raw,9.813973957434479,0.0003073671591934128
3.473493448,/uas1/imu/data,9.813973957434479,0.0004141237949947975
3.485938901,/uas1/imu/data_raw,9.810467659145086,0.00038417144949233695
3.494484976,/uas1/imu/data,9.810467659145086,0.0002733179579045462
3.505169694,/uas1/imu/data_raw,9.813921206465189,0.0004993748760664954
3.513118665,/uas1/imu/data,9.813921206465189,0.0004086966233545035
3.525988484,/uas1/imu/data_raw,9.813104253157826,0.00046013576558056994
3.533393598,/uas1/imu/data,9.813104253157826,0.0002655026816356359
3.545711282,/uas1/imu/data_raw,9.81308041061139,0.0004476463348667335
3.553722015,/uas1/imu/data,9.81308041061139,0.000350196049941406
3.565570058,/uas1/imu/data_raw,9.812948157547844,0.00038787331141945544
3.573958214,/uas1/imu/data,9.812948157547844,0.00032486867693164623
3.585310963,/uas1/imu/data_raw,9.811259657444632,0.0003902923052606222
3.594085003,/uas1/imu/data,9.811259657444632,0.0003760088988062927
3.605422428,/uas1/imu/data_raw,9.810554397726245,0.00033237824213192815
3.61391521,/uas1/imu/data,9.810554397726245,0.00034083154869626414
3.626125013,/uas1/imu/data_raw,9.811569893569844,0.0005192434916931557
3.633559372,/uas1/imu/data,9.811569893569844,0.0004198517851446758
3.645920171,/uas1/imu/data_raw,9.814117412978115,0.00039105133101295013
3.653807432,/uas1/imu/data,9.814117412978115,0.00038846330844099976
3.66545549,/uas1/imu/data_raw,9.812939969177119,0.00015765924975624348
3.673632394,/uas1/imu/data,9.812939969177119,8.161315539964917e-05
3.685695878,/uas1/imu/data_raw,9.812929904738604,0.0002985862400454788
3.693945996,/uas1/imu/data,9.812929904738604,0.0002128861598173705
3.705403489,/uas1/imu/data_raw,9.813636649693555,0.0004672322273297695
3.713693205,/uas1/imu/data,9.813636649693555,0.0003723590467650649
3.725886632,/uas1/imu/data_raw,9.81557933762044,0.0005467596413197903
3.733501789,/uas1/imu/data,9.81557933762044,0.00046488660672622814
3.745649903,/uas1/imu/data_raw,9.814189235099368,0.00026082124682462015
3.753587782,/uas1/imu/data,9.814189235099368,0.0002627286242326182
3.765462842,/uas1/imu/data_raw,9.81351616424528,0.0004527634318873158
3.773721478,/uas1/imu/data,9.81351616424528,0.000501436626722774
3.785627618,/uas1/imu/data_raw,9.815418467941562,0.00024909733764060476
3.794040357,/uas1/imu/data,9.815418467941562,0.00018430241273909603
3.805679031,/uas1/imu/data_raw,9.81495525802732,0.000614057920081506
3.81378525,/uas1/imu/data,9.81495525802732,0.0003375061763521508
3.826029759,/uas1/imu/data_raw,9.812765484388981,0.0003350067384538029
3.833595524,/uas1/imu/data,9.812765484388981,0.00019628847558432336
3.845667703,/uas1/imu/data_raw,9.813813376347925,0.00029014735471649087
3.853550504,/uas1/imu/data,9.813813376347925,0.0003616700677469847
3.865430547,/uas1/imu/data_raw,9.812940220550715,0.0002592450218776281
3.873862655,/uas1/imu/data,9.812940220550715,0.00040639598063549624
3.885754682,/uas1/imu/data_raw,9.814538698891868,0.0002839631932397645
3.894036934,/uas1/imu/data,9.814538698891868,0.00016518792763737646
3.905896605,/uas1/imu/data_raw,9.81453785907016,0.000334413635925814
3.913978227,/uas1/imu/data,9.81453785907016,0.0003321755371897635
3.925468559,/uas1/imu/data_raw,9.817007240151266,0.0003488329139320755
3.933562053,/uas1/imu/data,9.817007240151266,0.0002839949570408089
3.945915631,/uas1/imu/data_raw,9.81301622257166,0.000410532808760557
3.953965924,/uas1/imu/data,9.81301622257166,0.00016258027513764892
3.965581449,/uas1/imu/data_raw,9.813626142837997,0.00016326591321079431
3.973735066,/uas1/imu/data,9.813626142837997,0.00025959351464949573
3.985533676,/uas1/imu/data_raw,9.81347660783301,0.0006097107173213191
3.994301579,/uas1/imu/data,9.81347660783301,0.00044379207577093443
4.00528075,/uas1/imu/data_raw,9.814588316910584,0.0004041230336585562
4.013993375,/uas1/imu/data,9.814588316910584,0.00037931116861171483
4.025736723,/uas1/imu/data_raw,9.81621842226964,0.0004111200546122463
4.033633811,/uas1/imu/data,9.81621842226964,0.00047475942838044516
4.045658093,/uas1/imu/data_raw,9.816011220850353,0.00033194577940401436
4.053241406,/uas1/imu/data,9.816011220850353,0.00027364151524817646
4.065456475,/uas1/imu/data_raw,9.816566291838821,0.00046756278891249065
4.07436875,/uas1/imu/data,9.816566291838821,0.0003797552427620938
4.085719597,/uas1/imu/data_raw,9.815074556212517,0.00039052349619758686
4.094616284,/uas1/imu/data,9.815074556212517,0.0002926013597019044
4.105731504,/uas1/imu/data_raw,9.814922676488475,0.000522830860284141
4.113797387,/uas1/imu/data,9.814922676488475,0.0005508271513474565
4.125801677,/uas1/imu/data_raw,9.817066043739187,0.00046450381316351944
4.133783327,/uas1/imu/data,9.817066043739187,0.0003741958535046656
4.145370207,/uas1/imu/data_raw,9.817703904167166,0.0002287097241097692
4.153380157,/uas1/imu/data,9.817703904167166,0.0002002680728320099
4.165411792,/uas1/imu/data_raw,9.814357173073521,0.00020607078921222054
4.174061893,/uas1/imu/data,9.814357173073521,0.00035723680458813254
4.185732576,/uas1/imu/data_raw,9.81426252043164,0.0004554539739532584
4.194001247,/uas1/imu/data,9.81426252043164,0.00030703203543942304
4.205696606,/uas1/imu/data_raw,9.814136521166967,0.0004365750049264188
4.213926423,/uas1/imu/data,9.814136521166967,0.00038840673354631895
4.225625316,/uas1/imu/data_raw,9.813954233854595,0.0003828962718534054
4.233636357,/uas1/imu/data,9.813954233854595,0.0003049847790845849
4.245610995,/uas1/imu/data_raw,9.812181206151898,0.00026010930790677203
4.253660031,/uas1/imu/data,9.812181206151898,0.0002749571028028557
4.265312549,/uas1/imu/data_raw,9.811897310996772,0.00021222472581472238
4.273713257,/uas1/imu/data,9.811897310996772,0.000245565063603992
4.285406581,/uas1/imu/data_raw,9.813592224153565,0.0004718155280130441
4.294559301,/uas1/imu/data,9.813592224153565,0.0004576426297735224
4.305259639,/uas1/imu/data_raw,9.810919855808303,0.00034965344569556114
4.313795095,/uas1/imu/data,9.810919855808303,0.0003277827492800544
4.32941638,/uas1/imu/data_raw,9.812148730986136,0.0003572429030194358
4.334219833,/uas1/imu/data,9.812148730986136,0.00028519362649129145
4.348336567,/uas1/imu/data_raw,9.81230059469043,0.0002724896785221652
4.359978324,/uas1/imu/data,9.81230059469043,0.0003111899021593333
4.367607879,/uas1/imu/data_raw,9.814448154480592,0.00022917977604431885
4.375802003,/uas1/imu/data,9.814448154480592,0.00024650265230884806
4.385140024,/uas1/imu/data_raw,9.811746656961805,0.00030014407916073116
4.397393535,/uas1/imu/data,9.811746656961805,0.00027451428223544244
4.405705217,/uas1/imu/data_raw,9.81173662457432,0.00015849549746920557
4.412875966,/uas1/imu/data,9.81173662457432,0.0001551068926135639
4.425648955,/uas1/imu/data_raw,9.81419329390773,0.00038964578534553653
4.433372031,/uas1/imu/data,9.81419329390773,0.00043887575450786236
4.445765746,/uas1/imu/data_raw,9.81504661538523,9.417403543963965e-05
4.454410266,/uas1/imu/data,9.81504661538523,0.0002155242277836214
4.465354478,/uas1/imu/data_raw,9.813301123932623,0.0003233510143212298
4.473734275,/uas1/imu/data,9.813301123932623,0.00025920191217289166
4.485698147,/uas1/imu/data_raw,9.816497079737927,0.0002612870927059154
4.494082386,/uas1/imu/data,9.816497079737927,0.0004061116551779326
4.505886958,/uas1/imu/data_raw,9.814720363055198,0.00043381027948428513
4.513887315,/uas1/imu/data,9.814720363055198,0.0002840709207422946
4.525760332,/uas1/imu/data_raw,9.816619445625346,0.00023003150018438169
4.533550848,/uas1/imu/data,9.816619445625346,0.000271824056654772
4.546298117,/uas1/imu/data_raw,9.81617402042622,0.0003074924060741786
4.554095793,/uas1/imu/data,9.81617402042622,0.00019286559857088634
4.565822314,/uas1/imu/data_raw,9.817808911570118,0.0002621732579174371
4.57397783,/uas1/imu/data,9.817808911570118,0.00039855713690702767
4.585390583,/uas1/imu/data_raw,9.814596038996111,0.0003041600800835907
4.594411236,/uas1/imu/data,9.814596038996111,0.00019804498336724522
4.605860604,/uas1/imu/data_raw,9.818460307468428,0.000465597705197911
4.613692309,/uas1/imu/data,9.818460307468428,0.00045478230127304117
4.626181601,/uas1/imu/data_raw,9.816308073763153,0.0004719518215700949
4.633571777,/uas1/imu/data,9.816308073763153,0.0002511067850268064
4.645733985,/uas1/imu/data_raw,9.815495619324839,0.00024673219619501563
4.653818846,/uas1/imu/data,9.815495619324839,0.00019377541524036621
4.665244031,/uas1/imu/data_raw,9.814943151501623,0.00032419228155798716
4.673734744,/uas1/imu/data,9.814943151501623,0.0003688864040891072
4.685788261,/uas1/imu/data_raw,9.815012670473472,0.0003290385774676854
4.69453791,/uas1/imu/data,9.815012670473472,0.00017129609056922346
4.705870688,/uas1/imu/data_raw,9.81319204194687,0.00046229980794721846
4.71348692,/uas1/imu/data,9.81319204194687,0.0005734136326983936
4.726353284,/uas1/imu/data_raw,9.813814352665611,0.00027977675894223916
4.73358302,/uas1/imu/data,9.813814352665611,0.0003176341253693378
4.745457065,/uas1/imu/data_raw,9.81360222811989,0.00030367229833824186
4.753583976,/uas1/imu/data,9.81360222811989,0.00036551162046951464
4.765197351,/uas1/imu/data_raw,9.815045186473082,0.0005241441587532104
4.773611948,/uas1/imu/data,9.815045186473082,0.0004759004416805395
4.785296343,/uas1/imu/data_raw,9.813619024806197,0.0004659168018421844
4.793774772,/uas1/imu/data,9.813619024806197,0.0004687652381437852
4.805997945,/uas1/imu/data_raw,9.814150551328769,0.0002662477228367351
4.813356394,/uas1/imu/data,9.814150551328769,0.00033491544567977035
4.825641167,/uas1/imu/data_raw,9.815507570027753,0.00041643746652245947
4.833537123,/uas1/imu/data,9.815507570027753,0.0003254987462905497
4.845731021,/uas1/imu/data_raw,9.812938239285383,0.0005014751274037048
4.853762149,/uas1/imu/data,9.812938239285383,0.0004988888980854789
4.865503832,/uas1/imu/data_raw,9.811405553538819,0.0004010003147377276
4.873798419,/uas1/imu/data,9.811405553538819,0.00042868194093088327
4.885401195,/uas1/imu/data_raw,9.81251628418815,0.00043785254414584684
4.894193934,/uas1/imu/data,9.81251628418815,0.00034671740274614657
4.905544622,/uas1/imu/data_raw,9.810205786257027,0.00021441129839710102
