time_s,vx_mps,vy_mps,vz_mps,speed_mps
2.593502343,0.006111337803304195,0.040313705801963806,0.08251090347766876,0.09203582192784805
2.626417876,0.005785794463008642,0.03965729475021362,0.0817161500453949,0.09101486484478782
2.662884713,0.005365499760955572,0.03893721103668213,0.0809708833694458,0.09000654945407212
2.693715525,0.004715423099696636,0.03860652074217796,0.08052817732095718,0.0894286643166546
2.726654469,0.003100696485489607,0.038501206785440445,0.08005622029304504,0.08888731996319232
2.761528993,0.001645365497097373,0.03853890672326088,0.07971186935901642,0.08855471007096202
2.793790605,0.000293122575385496,0.03875602036714554,0.07940395921468735,0.08835781671425869
2.826810883,-0.0012302814284339547,0.03891102597117424,0.07900042831897736,0.08807184118152876
2.861725377,-0.003743003821000457,0.03893563896417618,0.07789505273103714,0.0871644038534295
2.893876091,-0.005584413185715675,0.03906617686152458,0.07726235687732697,0.08675726848768435
2.926158357,-0.007226563524454832,0.03927766904234886,0.07666069269180298,0.08643969174956795
2.961582614,-0.009022830985486507,0.039660289883613586,0.07657797634601593,0.08670949506193594
2.993831858,-0.011036968789994717,0.040148571133613586,0.07687913626432419,0.08743068132463955
3.026218439,-0.012989044189453125,0.040719833225011826,0.07719071209430695,0.08823392839749643
3.061843054,-0.015270702540874481,0.041268154978752136,0.07760865241289139,0.08921523356908935
3.093543449,-0.016303982585668564,0.04136071354150772,0.07639442384243011,0.08838911961906454
3.126130753,-0.017208067700266838,0.04155596345663071,0.07531879842281342,0.08772649023323681
3.161917643,-0.018042610958218575,0.041831351816654205,0.07434815913438797,0.08719545040694844
3.193479591,-0.018883567303419113,0.04215219244360924,0.07351825386285782,0.08682355724657587
3.227866035,-0.019482046365737915,0.04142053797841072,0.07207061350345612,0.08537789191460678
3.261574032,-0.02018732950091362,0.04071187600493431,0.07052160054445267,0.08389446503537018
3.293735822,-0.020782383158802986,0.040230683982372284,0.06948249787092209,0.0829351125509063
3.326004505,-0.021090354770421982,0.03986101970076561,0.06854984909296036,0.08205355425936602
3.361586628,-0.020501740276813507,0.03944772481918335,0.06756033003330231,0.08087547552872046
3.394687179,-0.01999218948185444,0.039158038794994354,0.06674044579267502,0.07992075291908633
3.42631795,-0.01955207623541355,0.03892344981431961,0.06600737571716309,0.07908408360492022
3.461709394,-0.019156118854880333,0.03862178698182106,0.06473741680383682,0.07777874037090829
3.493725882,-0.0188542902469635,0.03834128752350807,0.0635891929268837,0.0766102085023236
3.526280492,-0.018694769591093063,0.03813878074288368,0.06258191913366318,0.07563436790950374
3.561828481,-0.018632622435688972,0.038015443831682205,0.0617348775267601,0.07485682127765508
3.593765683,-0.018916970118880272,0.03747120499610901,0.06052472069859505,0.07365585365727542
3.626325721,-0.019309068098664284,0.03694220632314682,0.05930296704173088,0.07248729970700676
3.661563703,-0.019856750965118408,0.03652217984199524,0.058039695024490356,0.07139164081205604
3.69336682,-0.02037506178021431,0.03618459776043892,0.05733897164463997,0.07079707569453089
3.72645662,-0.021275721490383148,0.03577519953250885,0.05709598585963249,0.0706574329268374
3.762220929,-0.022148150950670242,0.03550145402550697,0.05694122985005379,0.07066256070434694
3.79362796,-0.02306186780333519,0.03533134236931801,0.05687471851706505,0.07081586761871844
3.826597475,-0.024001969024538994,0.03551500663161278,0.05668599531054497,0.07106836340767637
3.861659185,-0.025208303704857826,0.036250364035367966,0.05583089962601662,0.07118031203516455
3.893730362,-0.026162439957261086,0.03682819753885269,0.05532655492424965,0.07142700524496362
3.926045536,-0.027132174000144005,0.037411317229270935,0.05492521449923515,0.07178120025877406
3.962024367,-0.027670038864016533,0.037409570068120956,0.05466606095433235,0.07178777892984722
3.99356885,-0.02787068858742714,0.03695964068174362,0.05456260219216347,0.07155325205496407
4.026039705,-0.028213385492563248,0.036599669605493546,0.05451231822371483,0.07146414327693867
4.061710971,-0.028791747987270355,0.03626265004277229,0.05458632484078407,0.07157940625564493
4.093600558,-0.028272144496440887,0.03608400374650955,0.05419857054948807,0.07098488945130213
4.126422799,-0.027840547263622284,0.035953719168901443,0.05391474440693855,0.0705306008657216
4.16152068,-0.027425704523921013,0.035835254937410355,0.05370445176959038,0.07014629644489347
4.19378925,-0.02710663713514805,0.035801470279693604,0.053513117134571075,0.06985820464643144
4.22564641,-0.025845656171441078,0.035668663680553436,0.05294925719499588,0.0688757965412423
4.261649506,-0.024515341967344284,0.03555404767394066,0.05231194198131561,0.06783532687054149
4.293939189,-0.023622823879122734,0.03545859828591347,0.05191090330481529,0.06715721764894463
4.329451919,-0.022603711113333702,0.03546226769685745,0.05165741220116615,0.06661072302279727
4.363063761,-0.020964503288269043,0.0357479564845562,0.05163904279470444,0.06621191381993789
4.396549888,-0.019578974694013596,0.03612075373530388,0.051653698086738586,0.0660011335244421
4.42596384,-0.01828036643564701,0.03648809716105461,0.05171369016170502,0.06587760455266203
4.461878151,-0.017201129347085953,0.03673088550567627,0.05164296180009842,0.06566606661231282
4.493609709,-0.016612272709608078,0.0368763692677021,0.051579270511865616,0.06554582642306467
4.526642423,-0.01609193906188011,0.03699822351336479,0.051583290100097656,0.06548782225320213
4.561705941,-0.015684176236391068,0.03711673989892006,0.051682669669389725,0.06553429719691449
4.593638697,-0.01526713091880083,0.036515429615974426,0.05160796269774437,0.06503724856067299
4.62661399,-0.014895763248205185,0.03582419455051422,0.05155795440077782,0.06452502878676117
4.66159541,-0.014558668248355389,0.03498411178588867,0.05147617310285568,0.06391900574890373
4.693778964,-0.014457724057137966,0.03424961492419243,0.051452141255140305,0.0634774349442912
4.726370671,-0.014804122038185596,0.033120185136795044,0.05152281001210213,0.0630135592103814
4.761247351,-0.015135270543396473,0.03217360004782677,0.05161644145846367,0.06267753970358385
4.793330064,-0.015512833371758461,0.031261906027793884,0.05172332003712654,0.062395966242807514
4.82585488,-0.015761414542794228,0.030446967110037804,0.05178503319621086,0.0621057940752889
4.861762869,-0.01576722040772438,0.029735246673226357,0.05156661942601204,0.06157845705383126
4.893663737,-0.015897346660494804,0.02936151623725891,0.05143820866942406,0.06132465717567426
4.926411862,-0.016084911301732063,0.029099855571985245,0.051287807524204254,0.06112254221263061
4.961519714,-0.01682445965707302,0.02933475188910961,0.051036037504673004,0.06122309397054748
4.993608658,-0.017897386103868484,0.02996726892888546,0.050684764981269836,0.0615410353960156
5.025782491,-0.018907111138105392,0.030480632558465004,0.05041918531060219,0.06187602168964703
5.061345515,-0.020209025591611862,0.031183622777462006,0.05016326904296875,0.0624273706475512
5.093638605,-0.021027976647019386,0.03176942840218544,0.04990210756659508,0.06278290151352679
5.126130473,-0.021893072873353958,0.0323154516518116,0.04972575977444649,0.06321587016283585
5.162120017,-0.022698651999235153,0.03279580548405647,0.04958973079919815,0.06363910009316122
5.193905526,-0.023550745099782944,0.033227238804101944,0.049562133848667145,0.06414898366250993
5.226688825,-0.025403453037142754,0.03270969167351723,0.04965056851506233,0.06465630912336226
5.261561965,-0.0276025403290987,0.032161448150873184,0.0497404970228672,0.0653481141568958
5.293980681,-0.02933439426124096,0.03184466436505318,0.04986340552568436,0.06603747834234484
5.32660284,-0.030822940170764923,0.03165833279490471,0.04969668760895729,0.06649860476300072
5.361177577,-0.03187980130314827,0.0316687673330307,0.048823244869709015,0.06635466671703968
5.393763582,-0.03288498520851135,0.03183769807219505,0.048105087131261826,0.06640151111689067
5.426330181,-0.0338670015335083,0.03200046718120575,0.04754820093512535,0.06657202944820846
5.461622516,-0.034989628940820694,0.031935401260852814,0.04708465561270714,0.06679153225727967
5.49391744,-0.03575512766838074,0.03181904926896095,0.04684178903698921,0.06697039832006804
5.526304036,-0.03647322952747345,0.03179466724395752,0.0466310977935791,0.06719863554233883
5.561755328,-0.03720955178141594,0.031751275062561035,0.04649457708001137,0.06748659059191983
5.593618694,-0.037987180054187775,0.03106072172522545,0.046634141355752945,0.06769444159271513
5.625943072,-0.03878205269575119,0.03025238774716854,0.046852320432662964,0.06792933464730817
5.661679976,-0.03982949256896973,0.029348431155085564,0.04718414321541786,0.06836711388189116
5.695189149,-0.04058832302689552,0.028715595602989197,0.04745939373970032,0.06873420873997121
5.726501583,-0.04129280522465706,0.02830340340733528,0.047796301543712616,0.06921462886570533
5.761483775,-0.04194622114300728,0.027921507135033607,0.048065315932035446,0.0696374225866824
5.793745713,-0.042523112148046494,0.02790813520550728,0.04839509353041649,0.07020800634701127
5.826176614,-0.04309230297803879,0.02766958810389042,0.04869251698255539,0.07066479952484468
5.861506968,-0.04349605366587639,0.026807645335793495,0.048910290002822876,0.07073028347967174
5.894165744,-0.043919339776039124,0.02621433511376381,0.04905496910214424,0.07086952635253187
5.926333508,-0.04427759349346161,0.02567082829773426,0.049230072647333145,0.07101476440801369
5.961787177,-0.04429417476058006,0.025049777701497078,0.049624260514974594,0.07107765128557143
5.993587493,-0.04408618062734604,0.024429859593510628,0.05012134835124016,0.07108135425420642
6.026123977,-0.043923839926719666,0.023901402950286865,0.05053645744919777,0.07109510748578028
6.061661397,-0.043690070509910583,0.023394636809825897,0.05100052058696747,0.07111388326315975
6.093832459,-0.04253476485610008,0.023229504004120827,0.051392752677202225,0.07064015221799333
6.12661689,-0.04144510254263878,0.023094182834029198,0.05165039747953415,0.07013416688986389
6.161668812,-0.04051200672984123,0.02299821935594082,0.051923733204603195,0.06975826010391518
6.193870909,-0.039760321378707886,0.02290530689060688,0.05226704478263855,0.06955127755980735
6.226082829,-0.039269931614398956,0.021969983354210854,0.05161270499229431,0.0684739294491376
6.261912981,-0.03880768269300461,0.020997846499085426,0.05088530480861664,0.06735176344436652
6.293519145,-0.03854535520076752,0.02040012553334236,0.05046045407652855,0.06669457965186458
6.325930653,-0.03809947520494461,0.02001774124801159,0.05007869377732277,0.066031473904551
6.36146876,-0.03734408691525459,0.02000690996646881,0.049644239246845245,0.06526413842485387
6.393704895,-0.03673038259148598,0.01998499035835266,0.04928791895508766,0.06463605649994185
6.425863758,-0.03620156645774841,0.02003644034266472,0.049002692103385925,0.06413482820573528
6.461249576,-0.035033561289310455,0.0208892822265625,0.04868196323513985,0.06351099174930556
6.493884971,-0.03389667719602585,0.021947504952549934,0.04837459698319435,0.06301412009907191
6.526769637,-0.03285811096429825,0.022932108491659164,0.04817288741469383,0.0626591105736758
6.561918519,-0.03189972788095474,0.023846503347158432,0.048033710569143295,0.06239780213921984
6.593646342,-0.030645843595266342,0.024650949984788895,0.04764437675476074,0.06178044756367241
6.626317508,-0.0293393786996603,0.02539398893713951,0.047254301607608795,0.06114427885783349
6.661608762,-0.027930131182074547,0.026293929666280746,0.046861693263053894,0.060559732996635335
6.693817376,-0.02684902586042881,0.0267059113830328,0.04661189019680023,0.060056175370822085
6.726116553,-0.02560272440314293,0.026323039084672928,0.04631034657359123,0.05910203112654118
6.762385243,-0.02455437369644642,0.026054032146930695,0.04606533795595169,0.05834162510364346
6.793760517,-0.0237063430249691,0.025868292897939682,0.045874595642089844,0.05775498075834106
6.826678155,-0.022715549916028976,0.025375284254550934,0.04568016156554222,0.05697875410748207
6.861122688,-0.0208338163793087,0.02376161888241768,0.04532834142446518,0.0552568635839287
6.893954983,-0.01954454928636551,0.02268333174288273,0.04511985555291176,0.054150940073838645
6.926126426,-0.018427275121212006,0.021726060658693314,0.044993773102760315,0.05325435003979241
6.962086988,-0.01711917109787464,0.020622752606868744,0.04483139142394066,0.05223234248211541
6.993855089,-0.015603403560817242,0.01944953016936779,0.04468691721558571,0.0511729518078006
7.025961567,-0.014173079282045364,0.018435467034578323,0.04457291215658188,0.0502741197758502
7.061109595,-0.012536886148154736,0.017425693571567535,0.04443523660302162,0.04934894692603355
7.093675252,-0.011501414701342583,0.01532237883657217,0.04337058216333389,0.04741376625548945
7.126273505,-0.01058885082602501,0.013398838229477406,0.04245045408606529,0.04575689762023485
7.161642514,-0.009807038120925426,0.011685372330248356,0.04162368178367615,0.044331217087178555
7.193640651,-0.009053792804479599,0.010210677981376648,0.04084845632314682,0.043067685019859726
7.226280251,-0.008047740906476974,0.009268037974834442,0.03926035389304161,0.04113439010618273
7.261518034,-0.006918267346918583,0.008305354043841362,0.037545084953308105,0.039070125838396204
7.29363778,-0.006110067944973707,0.007641015574336052,0.03638051822781563,0.037673069370889684
7.3261349,-0.005725121591240168,0.007000067736953497,0.03526866063475609,0.0364095645198623
7.361504501,-0.006046798080205917,0.006149007007479668,0.03408379480242729,0.03515791692257642
7.39404687,-0.006293539423495531,0.005471823737025261,0.03304389491677284,0.034080030586178936
7.427883483,-0.006474262103438377,0.004872435703873634,0.03218602389097214,0.033190312342348184
7.462091437,-0.006529584061354399,0.004768678452819586,0.031054049730300903,0.03208940271885223
7.493955936,-0.0065345363691449165,0.004902035463601351,0.03014400228857994,0.031231250234660727
7.526759589,-0.006526774726808071,0.005098243243992329,0.02933974377810955,0.030486249973956
7.561724416,-0.00649599963799119,0.005240469705313444,0.02867855876684189,0.029868382396311545
7.593330962,-0.0065390137024223804,0.005000135395675898,0.02819635346531868,0.029373362131644844
7.626113712,-0.00662101898342371,0.004750548396259546,0.027795860543847084,0.028965763684340458
7.661953779,-0.006755149457603693,0.004545153584331274,0.02740716002881527,0.028590958118692215
7.693720317,-0.006888687144964933,0.004548206925392151,0.026913251727819443,0.028150724953051678
7.726799867,-0.007009410299360752,0.004856076091527939,0.025919746607542038,0.0272863807044958
7.761782251,-0.007072641514241695,0.005227555055171251,0.025061946362257004,0.02656032276363502
7.793687395,-0.0071449303068220615,0.005586519371718168,0.024318983778357506,0.025955196007580877
7.82640768,-0.007327836938202381,0.005900152493268251,0.0234457328915596,0.025262845929527863
7.862043679,-0.008032194338738918,0.006098467856645584,0.02202957682311535,0.02422828328832544
7.893734364,-0.008451691828668118,0.006305176764726639,0.021058160811662674,0.023550636627723456
7.926315524,-0.008807471953332424,0.0064725736156105995,0.02021203190088272,0.022978076616212605
7.961569048,-0.009091193787753582,0.0063955108635127544,0.019358839839696884,0.022323016006598084
7.993690657,-0.009232384152710438,0.006063817068934441,0.018550338223576546,0.021589855089782437
8.02738053,-0.009427656419575214,0.0058194962330162525,0.017791176214814186,0.020958845222917653
8.061787198,-0.009583042934536934,0.005499056074768305,0.016917919740080833,0.02020619553331208
8.093801974,-0.009572403505444527,0.003915232606232166,0.016101129353046417,0.019136518013355593
8.126234792,-0.009552523493766785,0.002487670397385955,0.015430965460836887,0.018318130476621727
8.161790033,-0.00938235130161047,0.001241867197677493,0.014829330146312714,0.01759203747926425
8.194145736,-0.009235258214175701,4.367806832306087e-05,0.014405176043510437,0.017111428897104975
8.225849037,-0.008749391883611679,-0.00039233395364135504,0.013766875490546227,0.016316637062715838
8.261344477,-0.008196664974093437,-0.0008871320751495659,0.013019997626543045,0.015410796806507957
8.293550099,-0.00768210319802165,-0.0011703704949468374,0.012578252702951431,0.014785023425744092
8.326385295,-0.006927489303052425,-0.0010914456797763705,0.01209562923759222,0.013981616800967763
8.361600649,-0.00560580613091588,-0.0002691288245841861,0.011329502798616886,0.012643382710552742
8.394243313,-0.0043319701217114925,0.0004974498879164457,0.010662279091775417,0.011519445167077293
8.426270321,-0.0030696664471179247,0.0011587149929255247,0.010047580115497112,0.0105697369271295
8.461461748,-0.0010524735553190112,0.0020582741126418114,0.009529149159789085,0.00980555335597774
8.493741839,0.0006220928626134992,0.0028465306386351585,0.009203587658703327,0.009653795212134943
8.526092786,0.00212041730992496,0.003507428802549839,0.008944068104028702,0.009838423685870068
8.561544283,0.003538748947903514,0.0041251215152442455,0.008726597763597965,0.010280704263787195
8.592892069,0.004251730162650347,0.004503278061747551,0.008895165286958218,0.010838850868967336
8.625606577,0.004847450647503138,0.004795723594725132,0.009164655581116676,0.011423119298049678
8.660950548,0.00556535879150033,0.0050731380470097065,0.009471696801483631,0.012100536699724633
8.693586194,0.0061553968116641045,0.005156836938112974,0.009840808808803558,0.01270131470072121
8.72651569,0.006837327033281326,0.005183595698326826,0.010502182878553867,0.013561509891540174
8.76179867,0.00751371867954731,0.005168700125068426,0.011137229390442371,0.014394766683541414
8.79390816,0.008160006254911423,0.005155985709279776,0.01172618754208088,0.015187934849298756
8.825799646,0.008711390197277069,0.005037360358983278,0.012379361316561699,0.015953429260239172
8.861419813,0.00935844425112009,0.004330399911850691,0.0133720263838768,0.016886205370330434
8.893733053,0.009889775887131691,0.003802420338615775,0.014083868823945522,0.01762445541227629
8.925791274,0.010449118912220001,0.003295114729553461,0.014679661020636559,0.01831759577028138
8.961641022,0.011243964545428753,0.002979050623252988,0.01496030017733574,0.018950252312588203
8.993524369,0.01209697313606739,0.0029587610624730587,0.014955280348658562,0.019461537359276523
9.025952088,0.012860920280218124,0.0029942700639367104,0.014938724227249622,0.01993826484947294
9.061515231,0.013819625601172447,0.0029375457670539618,0.014845771715044975,0.020494100729364705
9.09361316,0.014519642107188702,0.002476801397278905,0.015101398341357708,0.021095183904075623
9.126121834,0.01518345344811678,0.002056811936199665,0.015309079550206661,0.021659539483252607
9.16182098,0.015784770250320435,0.0016396315768361092,0.015531185083091259,0.022205068647684824
9.193718443,0.0163832176476717,0.0011561681749299169,0.015768682584166527,0.022768352943941705
9.228261048,0.01780056022107601,0.00019095168681815267,0.016539093106985092,0.024298930172589373
9.261279474,0.019437119364738464,-0.0008551378268748522,0.017321866005659103,0.026049566442074457
9.293851401,0.020757868885993958,-0.0015797673258930445,0.017884692177176476,0.027445345684914094
9.326044007,0.022023655474185944,-0.002324010245501995,0.01822635903954506,0.028681746597884247
9.361881424,0.023282833397388458,-0.003409280674532056,0.01816270686686039,0.02972536705340714
9.39441436,0.02441965788602829,-0.0044295284897089005,0.018086113035678864,0.03070908495300958
9.425653298,0.02555474452674389,-0.005375502165406942,0.01795443333685398,0.03169073473122665
9.461681069,0.026984691619873047,-0.006391159724444151,0.01770404912531376,0.032900666556690404
9.49356648,0.02813907153904438,-0.007117887493222952,0.01744074933230877,0.03386224160799261
9.526002002,0.029291965067386627,-0.00788324698805809,0.01720023900270462,0.03487137826834332
9.561634003,0.030300864949822426,-0.008709193207323551,0.016916844993829727,0.03577949283563323
9.593838925,0.03132738173007965,-0.009050079621374607,0.016192520037293434,0.036407505989472795
9.625973759,0.032347071915864944,-0.00929941050708294,0.015422893688082695,0.037022665314956515
9.66163109,0.03364788740873337,-0.009609712287783623,0.014544478617608547,0.03789549782735212
9.693680217,0.034723151475191116,-0.00987356435507536,0.014027649536728859,0.038729310256809
9.726550861,0.036059968173503876,-0.010142984800040722,0.013750799931585789,0.03990345779611673
9.761569173,0.03728358820080757,-0.010469046421349049,0.013511443510651588,0.041014948346197976
9.793767926,0.03854919970035553,-0.010803323239088058,0.013215427286922932,0.04215922329600082
9.827632193,0.03960480913519859,-0.01126239076256752,0.013060826808214188,0.04319684651960653
9.861935555,0.04013810306787491,-0.01244233176112175,0.013148963451385498,0.04403151345782972
9.894207742,0.04059525951743126,-0.013251157477498055,0.013171641156077385,0.04468848174334766
9.926389799,0.041140854358673096,-0.014028654433786869,0.013191775418817997,0.04542461866966733
9.961668185,0.04154906049370766,-0.014622053131461143,0.01341298222541809,0.046043859067941215
9.99389241,0.04184972494840622,-0.014934870414435863,0.013778788037598133,0.046522089724541645
10.026017981,0.04219711199402809,-0.01525449100881815,0.01404551975429058,0.04701672448972631
10.061575659,0.04263244569301605,-0.015659037977457047,0.014356792904436588,0.04763243011487327
10.094722951,0.04366275668144226,-0.016490522772073746,0.014154268428683281,0.04877209219492572
10.126161924,0.04456865042448044,-0.017354566603899002,0.013958233408629894,0.049823466986536565
10.161760114,0.04546969011425972,-0.01819501630961895,0.013747794553637505,0.05086799772630266
10.19400123,0.04641502723097801,-0.018988247960805893,0.013545176945626736,0.05194593470101214
10.226181395,0.046611882746219635,-0.019566666334867477,0.012920263223350048,0.052177152532195695
10.261636698,0.04707564041018486,-0.020288750529289246,0.012245570309460163,0.05270392120395499
10.294082405,0.04752384126186371,-0.020977122709155083,0.011803478002548218,0.05327173038671082
10.325927873,0.04800364747643471,-0.021517155691981316,0.0113280164077878,0.053811356755334556
10.36195226,0.04834477975964546,-0.02162814512848854,0.01039889082312584,0.05397343163130244
10.393568588,0.0487152636051178,-0.021806612610816956,0.009573651477694511,0.05422508703811104
10.427408537,0.04920446500182152,-0.022085538133978844,0.008734256029129028,0.05463641275894025
10.461976573,0.049164846539497375,-0.022661322727799416,0.0075540803372859955,0.0546606056750927
10.493750447,0.048847559839487076,-0.023244546726346016,0.0065721445716917515,0.05449390919228286
10.526469581,0.048647429794073105,-0.023780949413776398,0.005604563280940056,0.05443819532423834
10.561700149,0.04847263917326927,-0.024256549775600433,0.004738770425319672,0.05440986032496339
10.593866702,0.04759171977639198,-0.024531694129109383,0.004194777458906174,0.05370634940161682
10.626483382,0.04655260220170021,-0.02466677688062191,0.003766023088246584,0.05281834514001109
10.662057321,0.04553990438580513,-0.024926815181970596,0.0032485690899193287,0.05201713378990015
10.693670387,0.04477676376700401,-0.025085419416427612,0.002659565070644021,0.05139367789046778
10.726310696,0.04344720020890236,-0.02514190413057804,0.0015757111832499504,0.05022208095087898
10.761843125,0.04232946038246155,-0.02524384669959545,0.0005700306501239538,0.049288537687835074
10.793759859,0.04137459024786949,-0.02536030113697052,-0.000275965197943151,0.04852914329274113
10.825781202,0.04055406525731087,-0.02508155256509781,-0.0010125625412911177,0.04769425301721392
10.861752181,0.03952120989561081,-0.02369304746389389,-0.0016212337650358677,0.046107645013166165
10.893529734,0.03887738659977913,-0.022768843919038773,-0.0020270906388759613,0.04509967337682672
10.926927834,0.03839287906885147,-0.021990885958075523,-0.0024333109613507986,0.04431177304792899
10.962135879,0.03815888985991478,-0.02177083119750023,-0.0027852982748299837,0.04402076615474709
10.993375787,0.03807026147842407,-0.02193676494061947,-0.0032418372575193644,0.04405764376245979
11.026148832,0.03813473880290985,-0.0220955740660429,-0.0036733876913785934,0.04422630974889628
11.062098268,0.038297105580568314,-0.022391511127352715,-0.004065909888595343,0.04454862163566606
11.093829143,0.03791651502251625,-0.021826831623911858,-0.004595462698489428,0.04399080548938047
11.126109966,0.03765631094574928,-0.021385613828897476,-0.005032323766499758,0.04359663422068918
11.161678887,0.037453632801771164,-0.02102689817547798,-0.0054383971728384495,0.04329527942791645
11.193583525,0.03729821741580963,-0.020693667232990265,-0.005775367841124535,0.04304346361118068
11.227081972,0.036797016859054565,-0.02120036818087101,-0.006510700564831495,0.042963534335235164
11.26180059,0.03649184852838516,-0.021788528189063072,-0.007345896679908037,0.04313185792075373
11.293688652,0.03644082695245743,-0.022295823320746422,-0.00788850151002407,0.043442675592124155
11.325999288,0.036477528512477875,-0.022802524268627167,-0.008126356638967991,0.04377902319174865
11.361685558,0.036465756595134735,-0.023086411878466606,-0.007726749870926142,0.04384559819463835
11.39480859,0.03662427142262459,-0.023564137518405914,-0.007348077837377787,0.044165598401115135
11.426603508,0.036881718784570694,-0.024067102000117302,-0.007008264772593975,0.04459374792850436
11.461035548,0.037299711257219315,-0.024090124294161797,-0.006168001797050238,0.04482908424838179
11.493074397,0.037664737552404404,-0.023877447471022606,-0.005321082659065723,0.04491190124329582
11.526464711,0.03805062547326088,-0.023769496008753777,-0.00455655949190259,0.045095468439963884
11.561600297,0.038501858711242676,-0.02374747022986412,-0.0038654289674013853,0.045401288612117625
11.593604681,0.038324445486068726,-0.023801811039447784,-0.003747774288058281,0.045269582974514604
11.625490623,0.03807049244642258,-0.023825116455554962,-0.0037999083288013935,0.04507147515381728
11.66155755,0.03789905458688736,-0.02396945282816887,-0.0039042739663273096,0.0450124023205363
11.69395622,0.03801397234201431,-0.023978056386113167,-0.0039887623861432076,0.045121164730624615
11.726182297,0.038519762456417084,-0.023639900609850883,-0.0042597344145178795,0.045395620249366074
11.761739572,0.03908739238977432,-0.0233675055205822,-0.00450423127040267,0.04576191273782052
